p_id,p_message,p_created_time
1098837086877710_1138602229567862,anh chị bạn bè cho e hỏi là đi khám sức khỏe thì có bị chích máu hay lm gì k ạ ? và nếu k đi thì có bị sao k ???,2016-09-26T15:47:11+0000
1098837086877710_1138636896231062,"Lịch khám sức khoẻ nhé cả nhà !!!
Ps: chụp thẳng mà nó lại ngc @@",2016-09-26T15:14:08+0000
1098837086877710_1138756876219064,Chân ai nhận dùm đi,2016-09-26T14:21:46+0000
1098837086877710_1138594786235273,Cho mih hỏi khoa mih hay ngồi chỗ nào ở hội trường thế ?,2016-09-26T11:02:07+0000
1098837086877710_1137852026309549,"Đăng ký Email sinh viên + tài khoản dreamspark cho các bạn Toán tin k29
Với tái khoản dreamspark các bạn có thể sử dụng bản quyền FREE
windows 7,8,8.1,10
office 2016 
Visual studio 
Github full (VPS, tên miền .me, )
Azure, MVA, ...
1TB One Drive, Unlimited Google Drive 
.....
",2016-09-25T16:25:27+0000
1098837086877710_1138052569622828,mai lịch học ntn thế. mọi người,2016-09-25T15:37:18+0000
1098837086877710_1137780266316725,Ai có danh sách học phần các môn đại cương cho xin với ạ :3,2016-09-25T15:05:40+0000
1098837086877710_1137692422992176,ai cùng lịch học khoog????,2016-09-25T14:34:51+0000
1098837086877710_1137985909629494,Em cần mua combo sách 2 kì đầu dùng anh nào có sách cũ muốn bán thì lhệ em với :'(,2016-09-25T14:21:00+0000
1098837086877710_1136203869807698,"Mọi người học lớp nào?
tự thêm vào nhé",2016-09-25T12:00:18+0000
1098837086877710_1137692059658879,Cho hỏi phát là sao t ko đăng nhập vào đc. M toàn ghi là sai msv hoặc mk sai. Hoang mang quá,2016-09-25T10:11:07+0000
1098837086877710_1137619816332770,"bạn/anh/chị nao cho e xin thời gian của các ca học với ạ
tớ/em cảm ơn ;_;",2016-09-25T06:18:49+0000
1098837086877710_1137675299660555,"b nào có lịch sh đầu khóa up lên cho t xem lại cái :333 
mất r :333",2016-09-25T05:39:38+0000
1098837086877710_1137673472994071,M.n cho mình hỏi có phải mua sách vở j k nhỉ?,2016-09-25T05:36:47+0000
1098837086877710_1137121063049312,chiều thứ 5 có kiểm tra. k bíe kiểm tra gì thế nhỉ?,2016-09-25T05:28:10+0000
1098837086877710_1137058813055537,"Hôm nay b nào đi học thì cho mình cái lịch học tuần sau với, học như lịch cũ hay thế nào hả mn.cám ơn các bạn nhé",2016-09-24T15:57:42+0000
1098837086877710_1137051179722967,"Chia sẻ 5 cách để học lập trình đơn giản mà hiệu quả
Kỳ đầu tiên các bạn sẽ bắt đầu với môn tin đầu tiên là ""Ngôn ngữ lập trình"" đây là môn khởi đầu cực kỳ quan trọng của sinh viên toán tin. Ở đó các bạn sẽ được học cách sử dụng ngôn ngữ C++ để lập trình.
===================
Lập trình không hề khó nếu bạn chịu bỏ ra ít nhất 10h/ tuần để nghịch nó. Toán tin không có chỗ cho người lười, vậy nên chớ có lười nhé các bạn :3
",2016-09-24T15:56:32+0000
1098837086877710_1136165229811562,ae lớp TI29g2 đâu r =)),2016-09-24T14:32:33+0000
1098837086877710_1136596293101789,"Live stream cho bạn nào k đến nghe đc
",2016-09-24T02:25:00+0000
1098837086877710_1136249053136513,Ae TC đâu 😂😂😂,2016-09-24T01:49:26+0000
1098837086877710_1136189326475819,"Ngày mai tổ chức một buổi giao lưu các bạn toán tin k29 nhỉ!
Địa điểm: A703 (Phòng máy)- Tầng 7 dãy nhà A 
Thời gian: 7h30 tập trung - 8h00 bắt đầu - ngày mai thứ 7 ngày 24/09/2016
Có tiệc đồ ngọt trong lúc giao lưu
Mục đích: Để các bạn làm quen với nhau, trò chuyện chia sẻ kinh nhiệm học tập với A. Lê Trung Nhĩa. Đặc biệt tham quan phòng máy nơi các bạn gắn bó N năm học",2016-09-24T01:25:06+0000
1098837086877710_1136543349773750,Hôm nay mấy giờ học nhỉ mọi người,2016-09-24T00:56:03+0000
1098837086877710_1136172933144125,ai TI29e1 k???,2016-09-23T16:41:54+0000
1098837086877710_1136173726477379,TI g1 đâu cho t thấy cánh tay của các bạn nào :v,2016-09-23T16:31:02+0000
1098837086877710_1136183343143084,Tc29d1 ae ơi :> ahihi,2016-09-23T15:57:13+0000
1098837086877710_1136189616475790,bạn cùng lớp xinh đáo để TC29g1,2016-09-23T15:56:39+0000
1098837086877710_1136195343141884,Sáng mai bạn nào khoa toán tin đi học lúc 9h30 không ạ . Em nhờ điểm danh hộ em tí . Cảm ơn và gần hậu tạ ạ,2016-09-23T15:50:45+0000
1098837086877710_1136180973143321,"TI29d1 
có ai đấy???",2016-09-23T15:44:36+0000
1098837086877710_1136169216477830,ai lớp TI29 D1 ko ?,2016-09-23T15:07:26+0000
1098837086877710_1136176033143815,"Khi tốt nghiệp trung học, các bạn kết thúc một “hình thức giáo dục” nhưng một số bạn sẽ bắt đầu một “hình thức giáo dục” khác: Giáo dục đại học. Có lẽ các bạn đều háo hức nhưng cũng ít nhiều lo lắng về tương lai? Liệu bạn có thành công hay không? Liệu bạn có khả năng xây dựng nghề nghiệp hay trở thành người thất nghiệp?
Trong nhiều năm, tôi đã nói chuyện với rất nhiều người như các bạn. Tôi thấy rằng đa số không có đủ thông tin về nhu cầu công nghiệp hay xu hướng thị trường để quyết định về nghề nghiệp của họ. Có nhiều thông tin sai và quan niệm không đúng về giáo dục đại học, bằng cấp, và lĩnh vực học tập. Đó là lí do tại sao tôi viết những bài này để chia sẻ với các bạn về giáo dục đại học, nhu cầu hiện hành, cùng xu hướng thị trường toàn cầu.
Năm ngoái, một sinh viên nói với tôi rằng anh ta chán nghe lời khuyên của những người lớn tuổi như cha mẹ anh ta vì họ không hiểu anh chút nào. Tôi khuyên anh ta rằng mặc dầu lời khuyên của cha mẹ nghe có thể chán nhưng nếu anh “biết nghe” một cách chăm chú, anh sẽ hiểu được rằng không lâu trước đây cha mẹ của anh cũng giống y hệt như anh vậy. Họ cũng là những thanh niên, thiếu nữ, đầy nhiệt tình với cuộc sống và có lẽ họ cũng có cùng cảm giác với cha mẹ của họ như thế. Có lẽ họ cũng thấy lời khuyên của cha mẹ họ là chán vì người lớn không bao giờ hiểu được tuổi trẻ. Thế rồi họ có anh và cuộc sống của họ thay đổi vì họ phải có trách nhiệm với anh. Họ phải làm việc vất vả để nuôi nấng anh. Họ phải phấn đấu, vật lộn với mọi khó khăn, họ phải mua thức ăn, quần áo, trả tiền cho giáo dục của anh và các thứ mà anh cần. Vì họ quan tâm tới tương lai của anh, họ đã cho anh những lời khuyên mà anh cảm thấy chán vì anh nghĩ rằng họ không hiểu anh. Tuy nhiên, nếu bình tĩnh, anh sẽ thấy rằng cha mẹ anh đã vượt qua nhiều chướng ngại trong đời họ để nuôi anh, và họ biết nhiều hơn anh vì kinh nghiệm của họ. Vì họ yêu anh, họ muốn cho anh những lời khuyên để anh không phạm sai lầm trong cuộc sống. Tôi không biết liệu anh ta có hiểu tôi hay không vì phản ứng của anh ta vào lúc đó không rõ ràng.
Tôi chắc một số bạn vẫn muốn làm điều bạn thích hơn là nghe theo cha mẹ bạn hoặc đọc lời khuyên của tôi. Cũng giống như cha mẹ các bạn, tôi lo cho bạn vì tôi nghĩ rằng bạn có thể phạm “sai lầm nghiêm trọng” ảnh hưởng tới cả đời bạn. Dĩ nhiên ai cũng sai lầm và học từ chúng nhưng tôi hi vọng rằng bạn sẽ không phạm “sai lầm nghiêm trọng” mà bạn sẽ hối tiếc về sau.
Giống như cha mẹ bạn, tôi cũng khuyên nhưng từ vị trí của một người đã từng làm việc trong công nghiệp nhiều năm và cũng là một giáo sư hiểu rõ hệ thống giáo dục. Tôi muốn MỌI sinh viên đều thành công với nghề nghiệp của họ, có trách nhiệm với gia đình, và với xã hội của họ. Đó là lí do tại sao tôi viết những bài này, chia sẻ suy nghĩ của tôi với các bạn. Tôi không mong các bạn đồng ý với tôi nhưng nếu nó cung cấp cho bạn thông tin hữu dụng nào đó, giúp cho bạn đặt chiều hướng rõ ràng trong cuộc sống hay trong nghề nghiệp của bạn thì tôi cũng vui lắm rồi.
Giáo dục truyền thống hội tụ vào việc thu lấy bằng cấp. Bằng cấp là một đảm bảo về tri thức nào đó. Điều đó có tác dụng trong quá khứ nhưng không còn có tác dụng ngày nay nữa, nó là thứ đã lỗi thời rồi. Bằng cấp không đảm bảo được gì vì nhiều người có bằng cấp nhưng không có tri thức hay kĩ năng, và họ không làm được gì mấy. Ngày nay tri thức và kĩ năng mới có thể giúp bạn đạt được được điều bạn muốn. Hiện thời phần lớn các công ty đều đánh giá kĩ năng trước khi thuê bạn cho nên ĐỪNG dựa vào bằng cấp mà phải dựa vào kĩ năng của bạn để kiếm việc làm. Điều đó nghĩa là bạn phải học hành chăm chỉ và phát triển các kĩ năng được cần. Khi bạn có tri thức và kĩ năng, bằng cấp chỉ là “sản phẩm phụ”. ĐỪNG để ý quá nhiều vào mảnh bằng, mà tập trung vào kĩ năng. Vấn đề là ngày nay công nghệ thay đổi nhanh, và ngày cành nhanh hơn. Kĩ năng bạn học ở trường hôm nay có thể không là kĩ năng bạn cần trong tương lai. Do đó bạn phải liên tục học những điều mới để thu được kĩ năng đúng với nhu cầu của thị trường.
Trong đại học, bạn sẽ học rất nhiều, kể cả việc học từ thất bại. ĐỪNG sợ thất bại vì “Thất bại là mẹ thành công”. Nếu bạn không sẵn lòng học từ sai lầm, bạn sẽ không bao giờ đạt tới tiềm năng của bạn. Khi tôi còn là sinh viên, tôi đã phạm nhiều sai lầm, tôi đã bỏ lớp để đi chơi với bạn, tôi đã học ghi nhớ, để qua được kì thi, và tôi đã trượt vài lớp nhưng tôi đã học từ những sai lầm này và điều đó đã làm cho tôi thành sinh viên khá hơn. Chẳng hạn khi xưa tôi đã không học nhiều trong lớp “Differential Equations.” và bị điểm kém. Tôi đã phải học lại lớp này và thậm chí ngày nay, tôi vẫn nhớ điều tôi đã học trong lớp đó. Thầy giáo dạy lớp đó bảo tôi: “Phạm sai lầm là tốt chừng nào em chỉ phạm nó một lần. Thầy thà để em phạm sai lầm ở trường và trong lớp còn hơn là phạm sai lầm về sau trong cuộc sống.” Tôi thích lời khuyên đó và thường dùng câu đó cho các sinh viên của tôi.
Ngày nay nhiều sinh viên đặt ưu tiên việc học qua điểm số. Nếu họ được điểm “A” điều đó có nghĩa là họ giỏi hơn sinh viên được điểm “B” nhưng đó là sai lầm vì điểm cao KHÔNG có nghĩa gì cả nếu bạn không nhớ bạn đã học gì. Chúng ta hãy thực tế, bạn KHÔNG vào đại học vì điểm số, bạn vào đại học để học, để nghĩ, để phát triển năng lực suy luận, để phát triển các kĩ năng, để tổ chức các ý tưởng thành gì đó có ích mà bạn có thể áp dụng.
Trong thời gian đi học, bạn tôi và tôi học cùng bốn môn và anh ấy được điểm “A” trong cả bốn môn nhưng tôi thì không và tôi phải mất một thời gian để vượt qua cảm giác thua kém đó. Tôi đã ghen tức vì không được điểm tốt và đã cố gắng trong ba năm nhưng anh ta bao giờ cũng vượt qua trước. Anh ta hoàn thành ba năm đầu đại học với điểm hàng đầu trong mọi môn trong khi tôi không được thế mãi cho tới năm cuối đại học. Khi được điểm hàng đầu vào năm thứ tư, tôi không cảm thấy sung sướng như tôi nghĩ. Vào lúc đó, tôi không còn quan tâm về điểm số nữa vì tôi đã học được rằng tri thức và kĩ năng tôi thu được quan trọng hơn điểm “hoàn hảo”. Thế giới này có rất nhiều người tốt nghiệp với điểm số cao vì họ giỏi ở trong trường. Sau khi tốt nghiệp với điểm hoàn hảo, nhiều người không thành công với ""điểm số thực"" của cuộc đời.
Là sinh viên, bạn phải phát triển năng lực suy nghĩ ngoài những điều có trong sách giáo khoa, hay trong các lí thuyết hàn lâm. Bạn phải có khả năng “kết nối các dấu chấm” như Steve Jobs thường nói và phát triển cách nhìn riêng của bạn về thế giới quanh bạn. Có ý tưởng riêng và biết cách áp dụng tri thức là mục đích tối thượng của giáo dục.
Thanh niên bao giờ cũng đam mê về cái gì đó. Dù nó là âm nhạc, văn học, thể thao, và các thứ khác vì đây là “hương vị cuộc đời”, nó làm giầu cho tâm hồn và cá tính của bạn cho nên ngoài việc học tập, bạn cần tìm ra một thứ giải trí nào đó để tận hưởng nữa. Khi tôi còn trẻ, tôi đọc mọi loại sách, bất kì sách gì tôi có thể có được nhưng khi lớn lên, tôi bắt đầu lựa chọn một số sách nào đó vì mối quan tâm của tôi thay đổi. Khi tôi học ở Mĩ, thư viện có nhiều sách và tôi có nhiều cơ hội để học nhiều hơn từ sách vì tôi dành hầu hết thời gian của tôi trong thư viện. Thậm chí ngày nay tôi thường đọc nhiều sách mỗi tháng. Nếu bạn không có cái gì đó để làm giầu cho cuộc sống của bạn, như âm nhạc, sách vở, nghệ thuật v.v bạn có thể bỏ lỡ nhiều điều trong cuộc sống.
Là sinh viên, bạn sẽ gặp gỡ nhiều người, một số người tốt và một số thì không, một số trưởng thành và một số chưa trưởng thành. Tuy nhiên, bạn phải cẩn thận trong việc chọn bạn. Tình bạn thực sự là điều kéo dài nhiều năm chứ KHÔNG chỉ một thời gian ngắn. Người bạn tốt là người bạn có thể tuỳ thuộc vào khi cần sự khuyến khích hay ai đó có thể giúp bạn vượt qua chướng ngại. Bạn cần ai có thể lắng nghe vấn đề của bạn và cung cấp lời khuyên tốt. Người bạn tốt là người đặt việc giúp bạn lên trên quyền lợi của họ vì họ lo cho bạn và sẵn lòng giúp bạn.
Là sinh viên, bạn có lẽ đọc sách, tiểu thuyết, xem phim lãng mạn về thời gian ở đại học nơi sinh viên tận hưởng “những điều tốt nhất trong đời họ.” ĐỪNG tin những điều đó vì chúng không là gì ngoài hư cấu. Bạn vào đại học để được giáo dục, để học, và để trưởng thành là người có trách nhiệm. Bạn vào đại học để nghiên cứu, để làm bài tập, để làm bài thi, KHÔNG để tận hưởng cuộc sống vô trách nhiệm như vài phim đã gợi ý.
Đại học KHÔNG phải là trung học vì bạn trưởng thành thành người có trách nhiệm. ĐỪNG rơi vào trong quan niệm rằng “Cuộc sống là ngắn và bạn phải tận hưởng nó khi còn trẻ” đây là những ý tưởng cho tiểu thuyết nhưng chúng KHÔNG phải sự thực. Bạn sẽ có nhiều thời gian để tận hưởng sau khi hoàn thành việc học. Bạn có thể không thoải mái, chán nản và cảm thấy cô độc bây giờ, nhưng vào tuổi này, điều đó là thông thường vì ai cũng có những tâm trạng tương tự và bạn không phải là người duy nhất. Hầu hết sinh viên đều có những tâm trạng như thế nhưng bạn phải học cách vượt qua nó cũng như bất kì cám dỗ nào làm bạn sao lãng bạn khỏi mục đích giáo dục. Đừng vội vàng chạy theo những cám dỗ đó mà bạn có thể hối tiếc về sau bởi vì mọi thứ đều phải đợi cho tới khi bạn sẵn sàng. Là sinh viên bạn phải trưởng thành trở nên người có trách nhiệm với mọi hành động của mình. Bạn nên nhớ bất kỳ một hành động nào cũng có những hậu quả và bạn phải biết rõ những hậu quả này trước khi hành động.
Là sinh viên, bạn có nhiều thứ để học cho nên hãy để thời gian hành động, đừng vội vã vì trưởng thành cần thời gian để phát triển tốt. Bạn có tri thức, kĩ năng và động cơ để thành công nhưng bạn cũng cần hiểu rằng giáo dục của bạn là KHÔNG chỉ về có việc làm, hay làm ra tiền mà nhiều hơn nữa. Bạn phải học về lòng biết ơn với cha mẹ, thầy giáo, bạn bè , xã hội, và đất nước bạn. Bạn phải biết dùng kĩ năng của bạn để đóng góp cho xã hội của bạn bằng việc là người lương thiện, có trách nhiệm trong mọi việc làm và biết đóng góp cho đất nước bạn.
Bạn phải học làm gì đó hữu ích với cuộc đời của bạn và cải thiện cuộc sống của những người khác. Bạn vào đại học để được giáo dục và cũng để phát triển nhân cách của bạn để trở thành người tốt, công dân tốt, bằng việc có một đời sống có ý nghĩa.
- Trích Thầy John Vu",2016-09-23T14:56:39+0000
